,id,name,year,writer,sort,description,grade,rank,above,height,width,provider,원소장처,webResourceURL,reference
,S18640801SF311,1864년_증광_생원시_초시_이벽수(李壁洙)_시권,1864,이벽수(李壁洙),소과,1864년 증광 소과 초시에서 이벽수(李壁洙)가 작성한 답안지,次下,,,155.5,70.3,국사편찬위원회전자사료관,경북영주시 소수박물관공주이씨기탁자료,http://archive.history.go.kr/image/viewer.do?catalog_id=DDG023_04_00K0032&gid=DDG023_04_00K0032,
,SS17180000,1718년_미상_김광유(金光裕)_시권,1718,김광유(金光裕),,1718년 김광유(金光裕)가 작성한 답안지,,三之五,,201,36.5,국사편찬위원회전자사료관,경북영주시 소수박물관김인원 기증 자료,http://archive.history.go.kr/image/viewer.do?catalog_id=DDG023_08_00K0141&gid=DDG023_08_00K0141,연도간지 무
,S18460225BT,1846년_정시_문과_전시_강하규(姜夏奎)_시권,1846,강하규(姜夏奎),대과,1846년 정시 문과에서 강하규(姜夏奎)가 작성한 답안지,三下二,乙科第一人,,80.7,124.5,국사편찬위원회전자사료관,경북봉화진주강씨충렬공문중 백초후손가소장사료,http://archive.history.go.kr/image/viewer.do?catalog_id=DDG077_02_01K0015_007&gid=DDG077_02_01K0015,
,SS18740000,1874년_미상_강용(姜鎔)_시권,1874,강용(姜鎔),,1874년 강용(姜鎔)이 작성한 답안지,,,,,,국사편찬위원회전자사료관,경북봉화진주강씨충렬공문중 만산고택 소장사료,http://archive.history.go.kr/image/viewer.do?catalog_id=DDG077_03_02K0003_001&gid=DDG077_03_02K0003,비정기시 추정
,SS18740000,1874년_미상_강용(姜鎔)_시권,1874,강용(姜鎔),,1874년 강용(姜鎔)이 작성한 답안지,,,,,,국사편찬위원회전자사료관,경북봉화진주강씨충렬공문중 만산고택 소장사료,http://archive.history.go.kr/image/viewer.do?catalog_id=DDG077_03_02K0003_002&gid=DDG077_03_02K0003,비정기시 추정
,SS18740000,1874년_미상_강용(姜鎔)_시권,1874,강용(姜鎔),,1874년 강용(姜鎔)이 작성한 답안지,,,,,,국사편찬위원회전자사료관,경북봉화진주강씨충렬공문중 만산고택 소장사료,http://archive.history.go.kr/image/viewer.do?catalog_id=DDG077_03_02K0003_003&gid=DDG077_03_02K0003,비정기시 추정
,SS18740000,1874년_미상_강용(姜鎔)_시권,1874,강용(姜鎔),,1874년 강용(姜鎔)이 작성한 답안지,,,,,,국사편찬위원회전자사료관,경북봉화진주강씨충렬공문중 만산고택 소장사료,http://archive.history.go.kr/image/viewer.do?catalog_id=DDG077_03_02K0003_004&gid=DDG077_03_02K0003,비정기시 추정
,SS18880000,1888년_미상_강용(姜鎔)_시권,1888,강용(姜鎔),,1888년 강용(姜鎔)이 작성한 답안지,次下,,,,,국사편찬위원회전자사료관,경북봉화진주강씨충렬공문중 만산고택 소장사료,http://archive.history.go.kr/image/viewer.do?catalog_id=DDG077_03_02K0007_001&gid=DDG077_03_02K0007,
,SS18910000,1891년_미상_김종주(金鍾籌)_시권,1891,김종주(金鍾籌),,1888년 김종주(金鍾籌)가 작성한 답안지,三下,,,70,108,국사편찬위원회전자사료관,전남진도군 진도읍김양신 소장 자료,http://archive.history.go.kr/image/viewer.do?catalog_id=DGJ077_01_05K0004&gid=DGJ077_01_05K0004,비정기시 추정
,S18070224SS312,1807년_식년_생원시_복시_윤병렬(尹秉烈)_시권,1807,윤병렬(尹秉烈),소과,1807년 생원시에서 윤동렬(尹秉烈)이 작성한 답안지,,三等第二十七人,,196.5,69.8,국사편찬위원회전자사료관,강릉시립박물관 소장 자료,http://archive.history.go.kr/image/viewer.do?catalog_id=DGW010_00_00K0000_495&gid=DGW010_00_00K0000,
,S17420000,1742년_미상_조명승(趙明昇)_시권,1742,조명승(趙明昇),,1742년 조명승(趙明昇)이 작성한 답안지,二下,,,,,국사편찬위원회전자사료관,전북고창성내지역고광록 소장 자료,http://archive.history.go.kr/image/viewer.do?catalog_id=DJB012_01_00K0000_002&gid=DJB012_01_00K0000,"시권 이미지에 시제, 답안, 점수만 있고 응시자, 시험연도간지 등 정보 무"
,S17100513SS328,1710년_증광_생원시_복시_진익한(陳翼漢)_시권,1710,진익한(陳翼漢),소과,1710년 증광 소과 복시에서 진익한(陳翼漢)이 작성한 답안지,,三等第五十一人,,196,71,국사편찬위원회전자사료관,경기도 의정부진기석 소장자료,http://archive.history.go.kr/image/viewer.do?catalog_id=DKI022_01_00K0000_002&gid=DKI022_01_00K0000,
,S17100511SS126,1710년_증광_생원시_복시_진익한(陳翼漢)_시권,1710,진익한(陳翼漢),소과,1710년 증광 소과 복시에서 진익한(陳翼漢)이 작성한 답안지,,二等第一人,,196,71,국사편찬위원회전자사료관,경기도 의정부진기석 소장자료,http://archive.history.go.kr/image/viewer.do?catalog_id=DKI022_01_00K0000_003&gid=DKI022_01_00K0000,
,S17141113BT,1714년_증광_문과_전시_진익한(陳翼漢)_시권,1714,진익한(陳翼漢),대과,1714년 증광 문과 전시에서 진익한(陳翼漢)이 작성한 답안지,,乙科第五人,,291,71,국사편찬위원회전자사료관,경기도 의정부진기석 소장자료,http://archive.history.go.kr/image/viewer.do?catalog_id=DKI022_01_00K0000_004&gid=DKI022_01_00K0000,
,S16380328BT,1638년_정시_문과_전시_황위(黃暐)_시권,1638,황위(黃暐),대과,1638년 대과에서 황위가작성한답안지,二中,一之一,,69,94,호남권한국학자료센터,남원대곡장수황씨문중,http://hnkostma.org/emuseum/service/data/dataUCI.jsp?data_uci=KCIS_U038+CBNHNKSMC+KSM-XD.1638.1111-20140430.NWJSN0227,
,SC17590527BF,1759년_별시_문과_초시_위백규(魏伯珪)_시권,1759,위백규(魏伯珪),대과,1759년 별시 초시(향시)에서 위백규(魏伯珪)가작성한답안지,三中,二之二,,49.5,372,호남권한국학자료센터,장흥방촌존재후손가,http://hnkostma.org/emuseum/service/data/dataUCI.jsp?data_uci=KCIS_U038+MPNHNKSMC+KSM-XD.1759.4572-20180430.SWJ00038,"시험 장소 용담, 시제: 問古語曰星辰山岳之精降而爲聖賢豪傑"
,SC17630820BF,1764년_증광_문과_초시_위백규(魏伯珪)_시권,1764,위백규(魏伯珪),대과,1763년 증광 초시에서 위백규(魏伯珪)가 작성한 답안지,三下,二之三,,66,184,호남권한국학자료센터,장흥방촌존재후손가,http://hnkostma.org/emuseum/service/data/dataUCI.jsp?data_uci=KCIS_U038+MPNHNKSMC+KSM-XD.1764.1111-20180430.SWJ00040,"시험 장소 한성, 시제: 禹曰兪哉"
,S17771007BT,1777년_식년_문과_전시_윤효관(尹孝寬)_시권,1777,윤효관(尹孝寬),대과,1777년 식년문과 전시에서 윤효관(尹孝寬)이 작성한 답안지,,一之三,,66,190,호남권한국학자료센터,강진해남윤씨윤동기,http://hnkostma.org/emuseum/service/data/dataUCI.jsp?data_uci=KCIS_U038+MPNHNKSMC+KSM-XD.1777.1100-20090708.MOK00022_0,
,S17770000BS300,1777년_식년_문과_복시_윤효관(尹孝寬)_시권,1777,윤효관(尹孝寬),대과,1777년 식년문과 복시 종장에서 윤효관(尹孝寬)이 작성한 답안지,,,,37,275,호남권한국학자료센터,강진해남윤씨윤동기,http://hnkostma.org/emuseum/service/data/dataUCI.jsp?data_uci=KCIS_U038+MPNHNKSMC+KSM-XD.1777.1100-20090708.MOK00024_0,호남권한국학자료센터 상세정보에 해당 답안이 식년문과 복시 종장 답안지라 밝히고 있으나 이미지에는 시제나 시험 날짜 등 정보가 없어서 확인 불가
,SS17800000,1780년_미상_모달겸(牟達兼)_시권,1780,모달겸(牟達兼),대과,1780년 식년시에서 모달겸(牟達兼)이 작성한 답안지,,三之七,,44,138.6,호남권한국학자료센터,함평함평모씨모정원,http://hnkostma.org/emuseum/service/data/dataUCI.jsp?data_uci=KCIS_U038+MPNHNKSMC+KSM-XD.1780.4686-20120308.HMJ00001,
,S17830404SS311,1783년_증광_생원시_복시_최시택(崔時澤)_시권,1783,최시택(崔時澤),소과,1783년 생원시에서 최시택(崔時澤)이 작성한 답안지,次下,三之四十二,,66,209,호남권한국학자료센터,화순해주최씨가,http://hnkostma.org/emuseum/service/data/dataUCI.jsp?data_uci=KCIS_U038+MPNHNKSMC+KSM-XD.1783.0000-20160415.HGS00030,
,,1788년_미상_최시택(崔時澤)_시권,1788,최시택(崔時澤),,1788년 최시택(崔時澤)이 작성한 답안지,次上,,,138,90,호남권한국학자료센터,화순해주최씨가,http://hnkostma.org/emuseum/service/data/dataUCI.jsp?data_uci=KCIS_U038+MPNHNKSMC+KSM-XD.1788.1111-20160415.HGS00033,菊製
,,1792년_미상_최시택(崔時澤)_시권,1792,최시택(崔時澤),,1792년 최시택(崔時澤)이 작성한 답안지,三下,,,138,91.2,호남권한국학자료센터,화순해주최씨가,http://hnkostma.org/emuseum/service/data/dataUCI.jsp?data_uci=KCIS_U038+MPNHNKSMC+KSM-XD.1792.1111-20160415.HGS00034,泮試
,,1800년_미상_최시택(崔時澤)_시권,1800,최시택(崔時澤),,1800년 최시택(崔時澤)이 작성한 답안지,次下,三之四十五,,138,87,호남권한국학자료센터,화순해주최씨가,http://hnkostma.org/emuseum/service/data/dataUCI.jsp?data_uci=KCIS_U038+MPNHNKSMC+KSM-XD.1800.0000-20160415.HGS00035,비정기시 추정
,SE18010000,1801년_미상_김재박(金在博)_시권,1801,김재박(金在博),,1801년 김재박(金在博)이 작성한 답안지,次下,,,68,177.9,호남권한국학자료센터,광주 상산김씨 김용호,http://hnkostma.org/emuseum/service/data/dataUCI.jsp?data_uci=KCIS_U038+MPNHNKSMC+KSM-XD.1801.0000-20160415.GKY00044,"향시 추정, 시제: 聞玄齡對語守成之難"
,SE18040000,1804년_미상_김재박(金在博)_시권,1804,김재박(金在博),,1804년 김재박(金在博)이 작성한 답안지,三上,,,149,110.6,호남권한국학자료센터,광주 상산김씨 김용호,http://hnkostma.org/emuseum/service/data/dataUCI.jsp?data_uci=KCIS_U038+MPNHNKSMC+KSM-XD.1804.0000-20160415.GKY00045,"향시 추정, 시제: 執事之文非孟子韓子之文而歐陽子之文"
,S18140317SS312,1814년_식년_생원시_복시_모응삼(牟應三)_시권,1814,모응삼(牟應三),소과,1814년 생원시에 모응삼(牟應三)이 작성한 답안지,次下,三之三十七,,71,194,호남권한국학자료센터,함평 함평모씨 모정원,http://hnkostma.org/emuseum/service/data/dataUCI.jsp?data_uci=KCIS_U038+MPNHNKSMC+KSM-XD.1813.1100-20120427.HMJ00003,
,S18180000BSF3,1818년_식년_문과_초시_김중록(金重祿)_시권,1818,김중록(金重祿),대과,1818년 식년문과 초시 종장에서 김중록(金重祿)이 작성한 답안지,更,,,72,182,호남권한국학자료센터,영암 서호밀양김씨고반재,http://hnkostma.org/emuseum/service/data/dataUCI.jsp?data_uci=KCIS_U038+MPNHNKSMC+KSM-XD.1818.4683-20110211.YKS00001,
,SE18300000,1830년_미상_고성진(高性鎭)_시권,1830,고성진(高性鎭),,1830년 고성진(高性鎭)이 작성한 답안지,三上,壯元,,132.5,99.8,호남권한국학자료센터,광주 이장동 장흥고씨 수촌후손가,http://hnkostma.org/emuseum/service/data/dataUCI.jsp?data_uci=KCIS_U038+MPNHNKSMC+KSM-XD.1830.0000-20150410.GMK00019,"향시 추정, 시제: 肅肅如入宗廟但見禮樂器"
,SE18360000,1836년 고성진(高性鎭)_시권,1836,고성진(高性鎭),,1836년 고성진(高性鎭)이 작성한 답안지,次下,-,,71,146.1,호남권한국학자료센터,광주 이장동 장흥고씨 수촌후손가,http://hnkostma.org/emuseum/service/data/dataUCI.jsp?data_uci=KCIS_U038+MPNHNKSMC+KSM-XD.1836.0000-20150410.GMK00020,"향시 추정, 시제: 以慰其心"
,S18821020BT,1882년 김헌제(金櫶濟)_시권,1882,김헌제(金櫶濟),,1882년 증광문과 전시에서 김헌제(金櫶濟)가 작성한 답안지,三下,丙科第二十一人,,52,216,호남권한국학자료센터,부안 석동부안김씨가,http://hnkostma.org/emuseum/service/data/dataUCI.jsp?data_uci=KCIS_U038+CBNHNKSMC+KSM-XD.1882.1111-20180430.BAKDH00029,
,SS18910000,1891년_식년_진사시_향시/초시_김환규(金煥圭)_시권,1891,김환규(金煥圭),소과,1891년 진사시에서김환규(金煥圭)가 작성한 답안지,次下,-,,75,142,호남권한국학자료센터,정읍 원촌도강김씨가,http://hnkostma.org/emuseum/service/data/dataUCI.jsp?data_uci=KCIS_U038+CBNHNKSMC+KSM-XD.1891.4577-20180430.JEKSW00012,
,SS18420000,1842년_식년_문과_초시_오경리(吳慶履)_시권,1842,오경리(吳慶履),대과,1842년 식년문과 초시 종장에서 오경리(吳慶履)가 작성한 답안지,次下,-,,41,279.5,호남권한국학자료센터,영암 아산사,http://hnkostma.org/emuseum/service/data/dataUCI.jsp?data_uci=KCIS_U038+MPNHNKSMC+KSM-XD.1842.4683-20110208.KOC00003,
,S18490408BT,1849년_식년_문과_전시_오경리(吳慶履)_시권,1849,오경리(吳慶履),대과,1849년 식년문과 전시에서 오경리(吳慶履)가 작성한 답안지,三下,丙科第二十三人,,72.5,246.5,호남권한국학자료센터,영암 아산사,http://hnkostma.org/emuseum/service/data/dataUCI.jsp?data_uci=KCIS_U038+MPNHNKSMC+KSM-XD.1849.1100-20110208.KOC00006,
,S18490000BS2,1849년_식년_문과_복시_오경리(吳慶履)_시권,1849,오경리(吳慶履),대과,1849년 식년문과 복시 중장에서 오경리(吳慶履)가 작성한 답안지,次上,-,,55,211,호남권한국학자료센터,영암 아산사,http://hnkostma.org/emuseum/service/data/dataUCI.jsp?data_uci=KCIS_U038+MPNHNKSMC+KSM-XD.1849.4683-20110208.KOC00004,
,,1855년 윤기호(尹祺鎬)_시권,1855,윤기호(尹祺鎬),,1855년 향시에서 윤기호(尹祺鎬)가 작성한 답안지,次上,-,,143,90,호남권한국학자료센터,영암 해남윤씨 윤소현,http://hnkostma.org/emuseum/service/data/dataUCI.jsp?data_uci=KCIS_U038+MPNHNKSMC+KSM-XD.1855.4683-20100606.YYS00001,승보시 향시
,SS18610000,1861년_미상_최병일(崔炳一)_시권,1861,최병일(崔炳一),,1861년 최병일(崔炳一)이 작성한 답안지,三下,-,,,,호남권한국학자료센터,화순 해주최씨가,http://hnkostma.org/emuseum/service/data/dataUCI.jsp?data_uci=KCIS_U038+MPNHNKSMC+KSM-XD.1861.0000-20160415.HGS00036,
,SE18640000,1864년_증광_초시_향시_이응순(李膺純)_시권,1864,이응순(李膺純),,1864년 증광 초시향시에서 이응순(李膺純)이 작성한 답안지,次上,-,,72.5,155,호남권한국학자료센터,영광 함안이씨 이기태,http://hnkostma.org/emuseum/service/data/dataUCI.jsp?data_uci=KCIS_U038+MPNHNKSMC+KSM-XD.1864.4687-20090726.YNE00015_0,
,SE18650210,1865년_식년_생원시_오현빈(吳顯彬)_시권,1865,오현빈(吳顯彬),소과,1865년 생원시에서 오현빈(吳顯彬)이 작성한 답안지,次上,-,,69.2,161.5,호남권한국학자료센터,영암 아산사,http://hnkostma.org/emuseum/service/data/dataUCI.jsp?data_uci=KCIS_U038+MPNHNKSMC+KSM-XD.1865.4511-20110208.KOC00007,
,SE18650100,1865년_미상_이응순(李膺純)_시권,1865,이응순(李膺純),,1865년 이응순(李膺純)이 작성한 답안지,次上,-,,70.1,152.5,호남권한국학자료센터,영광 함안이씨이기태,http://hnkostma.org/emuseum/service/data/dataUCI.jsp?data_uci=KCIS_U038+MPNHNKSMC+KSM-XD.1865.4687-20090726.YNE00016_0,
,SE18650320SS121,1865년_식년_진사시_이응순(李膺純)_시권,1865,이응순(李膺純),소과,1865년 식년소과 복시에서 이응순(李膺純)이 작성한 답안지,次下,三等第九十三人,,77.7,167.2,호남권한국학자료센터,영광 함안이씨이기태,http://hnkostma.org/emuseum/service/data/dataUCI.jsp?data_uci=KCIS_U038+MPNHNKSMC+KSM-XD.1865.4687-20090726.YNE00017_0,
,S18660819,1866년_미상_고익주(高翼柱)_시권,1866,고익주(高翼柱),,1866년 고익주(高翼柱)가 작성한 답안지,次中,-,,69.5,155.5,호남권한국학자료센터,광주 이장동 장흥고씨 수촌후손가,http://hnkostma.org/emuseum/service/data/dataUCI.jsp?data_uci=KCIS_U038+MPNHNKSMC+KSM-XD.1866.0000-20150410.GMK00026,"1866년8월 19일 소과초시 시제불일치/시권: 國家千萬世無窮之福1소: 探月窟, 躡天根, 嘆三十六宮都是春. 押春. 2소: 人其人, 火其書, 明先王之道以道之. 押道."
,S18700221SS322,1870년_식년_생원시_이철의(李哲儀)_시권,1870,이철의(李哲儀),소과,1866년 식년소과 복시에서 이철의(李哲儀)가 작성한 답안지,次上,-,,61.2,140.2,호남권한국학자료센터,영광 함안이씨이기태,http://hnkostma.org/emuseum/service/data/dataUCI.jsp?data_uci=KCIS_U038+MPNHNKSMC+KSM-XD.1866.4687-20090726.YNE00018_0,
,SE18690915,1869년_미상_고석주(高碩柱)_시권,1869,고석주(高碩柱),,1869년 고석주(高碩柱)가 작성한 답안지,次下,-,,71.5,159.5,호남권한국학자료센터,광주 이장동 장흥고씨 수촌후손가,http://hnkostma.org/emuseum/service/data/dataUCI.jsp?data_uci=KCIS_U038+MPNHNKSMC+KSM-XD.1869.0000-20150410.GMK00027,"1869년9월 195 소과 초시 시제불일치/시권: 幸而遇聖人之世又幸而生聖人之國 1소: 此先聖所以明天道正人倫致至治之成法. 2소: 天下君王, 至于賢人, 衆矣."
,SE18690800,1869년_미상_이준의(李準儀)_시권,1869,이준의(李準儀),,1869년 이준의(李準儀)가 작성한 답안지,次下,-,,72.5,154,호남권한국학자료센터,영광 함안이씨이기태,http://hnkostma.org/emuseum/service/data/dataUCI.jsp?data_uci=KCIS_U038+MPNHNKSMC+KSM-XD.1869.4687-20090726.YNE00002_0,
